GeneNames	Score
RASGRF2	1.1099046793068e-07
ULK1	1.10935151807812e-07
CHMP4B	1.10931407632464e-07
USP18	1.10844877772524e-07
RALB	1.10840511825635e-07
SYNCRIP	1.10821230187135e-07
FOXP3	1.10671455556797e-07
CBX2	1.10648896439185e-07
MYLIP	1.1055170195024e-07
LHCGR	1.10408572314992e-07
CLIP2	1.10296480669023e-07
POU2F1	1.10281451390494e-07
PTPN23	1.10237198353518e-07
DYRK1A	1.10222472642519e-07
MEF2C	1.10194395246184e-07
CDK9	1.10092631863335e-07
NKD2	1.09948067538534e-07
GFPT2	1.09921463560261e-07
SETD9	1.09869940030731e-07
MYOF	1.09827332818566e-07
BTG2	1.09665039490057e-07
CFH	1.09592931901935e-07
CSNK1E	1.09532004242665e-07
AHDC1	1.09523826332374e-07
MT-ND1	1.09461813920128e-07
NRP1	1.09423206836417e-07
TARS	1.09274488930619e-07
GLMN	1.09270700688044e-07
DNAJC7	1.09207630199148e-07
POLR2A	1.09062600901232e-07
CUL2	1.08974951882617e-07
FAF1	1.0892551260321e-07
POLR2J	1.08642182519702e-07
GPC4	1.08586836154502e-07
POLR3D	1.08318685043263e-07
RGS9	1.08305533560404e-07
SNRPC	1.082997401212e-07
STAMBP	1.08159480271444e-07
TNNC1	1.08098035715812e-07
PDSS1	1.08035964051165e-07
RECK	1.07977268017834e-07
SLC9A1	1.0794541320553e-07
TGM2	1.07893110196974e-07
POLD3	1.07810729831709e-07
LTA	1.07711237601931e-07
NR1H3	1.07579801118631e-07
SCN1B	1.07561261385171e-07
RPS20	1.07550564376972e-07
ADCY2	1.07405434327302e-07
PLA2G2A	1.07347382937219e-07
XIST	1.07347327061991e-07
HIST1H3A	1.0728544598933e-07
HCCS	1.07250458730358e-07
LCT	1.07240935446669e-07
AUTS2	1.07141307015977e-07
RPS28	1.07120564405255e-07
MYB	1.07021965472004e-07
ELF1	1.06955585589347e-07
RUSC2	1.06892068295453e-07
GOLGA8CP	1.068272127555e-07
TMEM115	1.06802422865275e-07
DLX1	1.06716285160551e-07
CYP2D6	1.0665958712209e-07
FLT3LG	1.06645193862168e-07
PDE3A	1.06602119900433e-07
ZNF438	1.06574150232335e-07
DPYSL4	1.06468384437624e-07
RNF135	1.06429172659394e-07
INPP5A	1.06396975637949e-07
FAH	1.06366686024902e-07
TMEM71	1.06228779129723e-07
FLNC	1.061425317254e-07
PFDN5	1.06104228104691e-07
FGF5	1.06072627758997e-07
CLTA	1.06039906079005e-07
NUP37	1.06037399700526e-07
BABAM1	1.05946146698449e-07
JUND	1.05914553949404e-07
CYP3A4	1.05889118775605e-07
BCL3	1.05804410632173e-07
PPAT	1.05788974826642e-07
EPS8L3	1.05760039948996e-07
PPBP	1.05709250528839e-07
ABCB1	1.05648610056035e-07
F8	1.05592292978171e-07
FNBP1L	1.05592040904467e-07
EXOSC2	1.05583286064387e-07
ICE1	1.05393010666664e-07
FLRT3	1.05247863368181e-07
FLRT1	1.05244869284001e-07
SRSF3	1.05170978514442e-07
WDR12	1.05155908869718e-07
TRADD	1.05028888435427e-07
COIL	1.04986035331658e-07
NLRC4	1.04956356195052e-07
BBS10	1.04951921492145e-07
GSK3A	1.04937751632383e-07
HAUS6	1.04925978570254e-07
TM4SF19	1.04916734238558e-07
DPYSL3	1.04846828644261e-07
CORO6	1.04777177478325e-07
SFTPC	1.04767746495767e-07
DHX37	1.04717676274405e-07
MRPL12	1.04696416425406e-07
SLC5A6	1.04595937341564e-07
RHOD	1.04491280518678e-07
CASP6	1.04489853774319e-07
TLR4	1.04476266028869e-07
TNIP1	1.04450149575991e-07
NOC2L	1.04405964829775e-07
PSAT1	1.04399388078112e-07
EDA2R	1.04386048563383e-07
RPGRIP1L	1.04298591311405e-07
CCDC102B	1.04263167568465e-07
IRF5	1.04185334441728e-07
SLIT3	1.04110489438105e-07
AP1M2	1.04096150222972e-07
CHRM2	1.04037365829851e-07
COL4A4	1.04027261682199e-07
RPL11	1.04019951719214e-07
SENP3	1.03839999879484e-07
ZNF234	1.03814723509318e-07
PRKAA1	1.03755021113751e-07
GOLGA8EP	1.03653310122967e-07
GDF3	1.03634312982903e-07
AGO3	1.03589113822214e-07
RAX	1.03585045066255e-07
SIPA1	1.03410584398821e-07
CORO1A	1.03390404109779e-07
KLRG1	1.03236783034368e-07
UBASH3B	1.0323574758892e-07
FXYD3	1.03212508999567e-07
SERPINE2	1.03173408485734e-07
APBB2	1.03168753177139e-07
CENPF	1.0308688379131e-07
TDG	1.03067594871941e-07
IMPA2	1.03062461431893e-07
NEFL	1.03050560992734e-07
MAPK8IP2	1.03024028955011e-07
LRP5	1.03016416376899e-07
GNAT2	1.02941809917124e-07
GTF2A1L	1.02848280814681e-07
MLXIP	1.02814978267792e-07
RND1	1.02807099130202e-07
TRPV4	1.02701965686923e-07
C1orf116	1.02553912926497e-07
KRT14	1.02378601924831e-07
SYNE1	1.02286272995387e-07
RPL8	1.02266620970509e-07
FOXA1	1.02265144481373e-07
RGS19	1.02249070037432e-07
NOSTRIN	1.02210770431679e-07
KDM5C	1.02194945654079e-07
GIPC1	1.02193277644733e-07
PLIN1	1.02040975709521e-07
PSMG1	1.01982494323684e-07
FOXK2	1.01977442797229e-07
COL15A1	1.01914477739362e-07
RIT1	1.01865128939415e-07
MED17	1.01804043677235e-07
B3GALT4	1.0178846630862e-07
GATAD2A	1.01730878544713e-07
CAMK2G	1.017032315834e-07
ASXL1	1.01616795871463e-07
DKK1	1.01557119830974e-07
CCNO	1.01496261945901e-07
FANCC	1.01483641866354e-07
AGO2	1.01472710378503e-07
C4BPA	1.01453575941844e-07
SRSF7	1.01409682046585e-07
TYMS	1.01385139530006e-07
CCT8	1.01365877613182e-07
CHD8	1.01313146269618e-07
FAM19A1	1.01251791992419e-07
IFT57	1.0124146770052e-07
FGF17	1.01182417683861e-07
MIA	1.01168851276953e-07
TXNL4A	1.01154411196523e-07
ANAPC7	1.01042961128086e-07
RBM33	1.01026514071523e-07
RBM28	1.01014727482836e-07
SKA1	1.01012983860329e-07
KCNIP3	1.00968544817691e-07
PCDHGA2	1.00858607856819e-07
YWHAH	1.00830525192901e-07
RIPK2	1.00770524357925e-07
ZNF331	1.00745758316132e-07
GAL	1.00710487592491e-07
SETX	1.00710399304319e-07
AKAP8	1.00698577226226e-07
PPP3R1	1.00610411943399e-07
TGFB3	1.00591925852517e-07
BECN1	1.0057401704363e-07
RNF115	1.0056235272802e-07
GPC3	1.00431339676167e-07
POT1	1.00290220976592e-07
HPGDS	1.00278692487188e-07
TUBB2B	1.00227579703719e-07
PBX2	1.00212989866743e-07
AHSG	1.00120673524163e-07
CDK7	1.00099269377059e-07
NEXN	9.98841494057421e-08
SEMA6D	9.98107531463581e-08
KRT17	9.98076828248887e-08
SNRNP40	9.98041249141798e-08
PTCH1	9.9731802200218e-08
INMT	9.96782686853611e-08
KAT6A	9.95655731321526e-08
ANGPT4	9.95342780300378e-08
GNRHR	9.95049470392578e-08
GPR132	9.94360612647417e-08
FXR1	9.93903107799807e-08
DDB1	9.91690503969676e-08
CDC42SE1	9.91598863340824e-08
CTGF	9.90585741909154e-08
RBFOX2	9.90247173697251e-08
CLTCL1	9.89498432835782e-08
COL16A1	9.89061102957619e-08
IL22	9.89027291136876e-08
SERPIND1	9.87551255360801e-08
DARS2	9.86747169603808e-08
DDX5	9.85770340966865e-08
MPP3	9.8560614309335e-08
MRGBP	9.85521173867123e-08
APEX1	9.85362693107243e-08
CPNE6	9.85163859277397e-08
PAX2	9.83010475576772e-08
LCAT	9.82829181413656e-08
SLC1A7	9.82657492398698e-08
DNAI2	9.82422216414916e-08
ADGRL2	9.82216094300048e-08
MYO5A	9.82045638932733e-08
RHNO1	9.81476215977687e-08
NFYA	9.81393574062131e-08
DGKQ	9.81378148170148e-08
RASD2	9.81338447005482e-08
KRTAP4-2	9.81026329355428e-08
H2AFV	9.80426397308828e-08
SCN1A	9.79093428000936e-08
OSBPL10	9.78388753276515e-08
LGALS1	9.77626613587828e-08
E2F8	9.77439946968112e-08
MACF1	9.77153965318325e-08
USP10	9.77139287477977e-08
TNIP2	9.76003013608409e-08
NFATC2	9.75826242600517e-08
ARHGEF16	9.75751209357087e-08
OSBP	9.74822410174015e-08
NQO2	9.73318866447037e-08
SPRY4	9.72727018929534e-08
PLB1	9.72693086043584e-08
HTR2A	9.71943567379325e-08
KIF15	9.71921823429864e-08
CCL3L3	9.71529241367274e-08
IKZF1	9.71224301417677e-08
DDX1	9.70501988473143e-08
GPC1	9.70438874524991e-08
NUP85	9.70317489415893e-08
SLC26A2	9.69464197737961e-08
SHD	9.6925048828611e-08
PLXNB2	9.69041576013354e-08
HBP1	9.68987297041425e-08
LATS2	9.68774568026797e-08
XCL1	9.68077178268853e-08
NOV	9.67520606932955e-08
RBP7	9.67469561060212e-08
USP2	9.66742032253489e-08
CCDC28B	9.66353699233906e-08
SCARF1	9.66277888945689e-08
WDR36	9.64996597366977e-08
ADCY1	9.64860284443629e-08
CCT6A	9.64854205535608e-08
NKG7	9.64328222991303e-08
SLC6A5	9.64085405593498e-08
MAPK8IP3	9.63227711731513e-08
AVPR2	9.62099713460586e-08
SOX2	9.62059131203489e-08
NUFIP2	9.61727519524628e-08
MYL12A	9.61248974724215e-08
CDC45	9.61121796194968e-08
REPS1	9.60252893183075e-08
SNRPG	9.5981728193038e-08
CAMK2D	9.59346306348172e-08
NID1	9.58216134025089e-08
CTSF	9.57945111653573e-08
PCDHB15	9.57666616442811e-08
REM1	9.57560888081916e-08
PPP2R5A	9.57125705934349e-08
GEMIN4	9.57062568461364e-08
CRADD	9.57046614913135e-08
IL15RA	9.56478009830975e-08
SACM1L	9.55548376531995e-08
VARS2	9.55074717009994e-08
MITF	9.54804963120266e-08
KNSTRN	9.54188210924457e-08
UBTF	9.54115578827796e-08
RCE1	9.53349970713585e-08
MT-CYB	9.53267222965801e-08
RGCC	9.52983989933479e-08
SMAD1	9.52973334367726e-08
NABP2	9.52829335930558e-08
GPRASP1	9.5282477480995e-08
COG4	9.52534281561209e-08
CHL1	9.51873583741574e-08
UQCRB	9.51616930285107e-08
MED6	9.5025178681828e-08
C5	9.50223563316231e-08
SF3B1	9.49435068959343e-08
OTUB2	9.49154645503467e-08
ADH1C	9.48672688059666e-08
TAGAP	9.48155409589688e-08
GNAT1	9.48092976189253e-08
RRM2	9.47987205362804e-08
SRSF9	9.47090641479703e-08
AP1S1	9.46996731711846e-08
COG5	9.468089960431e-08
INTS1	9.4665542162749e-08
COMT	9.43936455864718e-08
CLEC3B	9.43000083376236e-08
PRKAR2A	9.42847140490012e-08
OLA1	9.42245495743633e-08
HSF1	9.41567609064607e-08
CD101	9.4135650039344e-08
TFE3	9.40617233760825e-08
MT-CO3	9.39072305619245e-08
PCDHB4	9.38983013267964e-08
BIRC8	9.38741777951342e-08
QKI	9.38733990980375e-08
SEMA4A	9.38686683055609e-08
PCDH18	9.38486792480059e-08
RCC2	9.38380507342247e-08
CISD2	9.38025422532228e-08
FGFBP3	9.3787360502533e-08
KCTD12	9.36937948804434e-08
TMTC1	9.36372170956335e-08
ARPC5	9.3635749091775e-08
HSPA13	9.36172750201331e-08
TNFRSF12A	9.35659486918777e-08
NKX6-1	9.35531479649427e-08
PLXNA2	9.35052579609634e-08
TPRN	9.35049799059089e-08
CTSS	9.34840063912767e-08
HLA-DRB5	9.34806395436139e-08
MXI1	9.34777130475684e-08
DHH	9.34213789228826e-08
MYOCD	9.33593961642782e-08
SLC12A3	9.33056210719163e-08
SMC2	9.32024101654178e-08
PPL	9.31888944528113e-08
FGF8	9.31458821944521e-08
TAF1A	9.3110396984745e-08
NPLOC4	9.30691190449348e-08
LDB2	9.28671112839588e-08
IARS2	9.28335880637423e-08
RASD1	9.27961086599652e-08
IL9R	9.27772928064361e-08
CSTF1	9.27466390583549e-08
TGFB2	9.27313355010002e-08
DHX58	9.27295648680723e-08
SNRPA	9.26845476302978e-08
PPARGC1A	9.26109581198044e-08
GLCE	9.25788180734141e-08
RAB4A	9.25037510538562e-08
TPD52L1	9.24384568289496e-08
NFYB	9.23708683697077e-08
BMPR2	9.236640955049e-08
UQCRC2	9.23166351119387e-08
PSMB6	9.23050746061563e-08
RGS4	9.22791966115913e-08
BEX5	9.22674183407833e-08
NCBP2	9.22248567851053e-08
SCN4A	9.21499456098288e-08
NECAP1	9.20747044472247e-08
PPIF	9.20658442253114e-08
LYVE1	9.20407492826437e-08
LY96	9.18024673542893e-08
LUC7L2	9.17361721419226e-08
RAD51AP1	9.16857447855444e-08
CDC42BPG	9.16525699435494e-08
ODF2L	9.14471429563262e-08
SH3YL1	9.14140086500184e-08
TICAM1	9.13553109691005e-08
SERPINC1	9.12056759694295e-08
DHDDS	9.11902758555623e-08
PRRG2	9.09627543571383e-08
ARHGAP25	9.09485845544709e-08
KCNB1	9.08627606472063e-08
ERRFI1	9.06974737224052e-08
GOLPH3L	9.06774912629953e-08
ARID1A	9.06453881640386e-08
NCOR2	9.06438286960367e-08
SCG5	9.06396220178573e-08
CENPP	9.05587131669311e-08
GABPB2	9.05089762718277e-08
DHX15	9.04278863672141e-08
NPR1	9.0385213622096e-08
MARK2	9.03787190259288e-08
SYNGAP1	9.03661273824303e-08
SDHD	9.03513547217078e-08
COPE	9.02920677793172e-08
DEAF1	9.02537202554198e-08
CD93	9.02190801880231e-08
KCNJ6	9.02176832850408e-08
PPP4C	9.01812299255059e-08
TRMT10A	9.00854908583496e-08
GBP2	8.99585344566393e-08
CEBPB	8.99281614295396e-08
RFC1	8.9915305239279e-08
HNRNPF	8.99005476451465e-08
CDK8	8.98672292309243e-08
ENPEP	8.98507359076151e-08
SEC31B	8.98405150568061e-08
ATP2A2	8.97824238896176e-08
CNN1	8.97568083752045e-08
RHOT2	8.97474632535376e-08
PLA2G12A	8.97417985316818e-08
PCDHGB6	8.9620926481717e-08
PHOX2B	8.95734341716159e-08
HIST2H3C	8.95615580533536e-08
ORC2	8.94794629206442e-08
TINF2	8.94105470605391e-08
ANXA6	8.93778595751081e-08
CDKN1C	8.93550989577598e-08
ALX4	8.93376155717489e-08
OBSCN	8.93132706552543e-08
TP53BP2	8.92634573621421e-08
POU2F2	8.92011483622461e-08
MAD2L2	8.92004436050482e-08
SNAP91	8.91979808932721e-08
IFNA1	8.91538972080878e-08
SCNN1G	8.91433320776811e-08
TOP3A	8.91138223176145e-08
GJC1	8.91020436949558e-08
RABGEF1	8.90221752401393e-08
HDAC9	8.90124280436014e-08
ABLIM1	8.8969471610135e-08
HAUS8	8.89078035922606e-08
IGSF21	8.88711729763655e-08
RNF8	8.8782953513948e-08
FMOD	8.87323396728347e-08
LY9	8.86425109620688e-08
MYOZ2	8.86018365010047e-08
GTF3C5	8.83228130335892e-08
MNX1	8.8307966753246e-08
LMOD3	8.82943387233965e-08
KIF18A	8.81710097833073e-08
MPHOSPH6	8.81552278670856e-08
PISD	8.81078121697444e-08
POLR3A	8.80766826015208e-08
RPL35A	8.80181570674402e-08
RAB7A	8.78522318348415e-08
SLC50A1	8.78520280733994e-08
SIRPB1	8.78453543867686e-08
TMED9	8.78298325772259e-08
RCBTB2	8.77446750456429e-08
SF3B2	8.77438446657269e-08
NUBP2	8.77328624161944e-08
ALPL	8.76363433129318e-08
AGPAT5	8.76233063360169e-08
DYNC1LI1	8.7535425258717e-08
RAD18	8.75048709126372e-08
DYNC1LI2	8.75041534068419e-08
MID1	8.74248473811284e-08
TCN1	8.72966700800393e-08
ROBO2	8.72632485926053e-08
MAGOH	8.71259395406084e-08
ARHGAP12	8.70605428485177e-08
KIF22	8.69879468655401e-08
LMAN2L	8.69668949125093e-08
PPIL1	8.69540737632138e-08
NRXN2	8.69218665330319e-08
GLP1R	8.68396156920827e-08
PPARA	8.68324414306559e-08
PARP4	8.68230611686168e-08
CAPN3	8.67863030446041e-08
TBRG4	8.67650630368513e-08
NKX2-1	8.67557945012646e-08
PIK3R4	8.67542388102359e-08
PINX1	8.67057928482985e-08
PEBP1	8.66646511804353e-08
ASCL4	8.66603814191496e-08
MED4	8.66178650239386e-08
RDX	8.66036728014618e-08
PABPC4	8.65963460727711e-08
POMP	8.65863188960934e-08
FHOD3	8.65570349092996e-08
PDHB	8.65102057525132e-08
WNT4	8.65028156421309e-08
IL20RA	8.64747275102189e-08
SRPK2	8.64229133643046e-08
CGN	8.64225513478504e-08
IFNW1	8.6414684414494e-08
PRL	8.63640430649262e-08
RYBP	8.62353863759119e-08
NCOA6	8.60582452002085e-08
VAMP8	8.59399486924765e-08
GBA2	8.59266543223118e-08
CLIC2	8.591327412982e-08
THBS4	8.58644047188094e-08
TMPO	8.58357585312908e-08
DPPA4	8.57746509345995e-08
GADD45B	8.57132423329495e-08
DEPDC1B	8.57028160607103e-08
COX6A1	8.56571786242567e-08
TLR10	8.56458336782841e-08
POLA1	8.56326464664221e-08
LRRC45	8.56254667561461e-08
ABCD1	8.56115109268794e-08
TRIM21	8.5504524396759e-08
TAX1BP1	8.54851102765283e-08
FOSL2	8.54847030897879e-08
TLE2	8.54062420372947e-08
LPXN	8.53742524742513e-08
RALY	8.53672537855885e-08
MSTN	8.53086976061711e-08
DNA2	8.52561810178011e-08
ITGA11	8.51903603333692e-08
EBI3	8.50690757596524e-08
CYP7B1	8.50212737983525e-08
SYT2	8.50194224581971e-08
CCNK	8.49952622996506e-08
KIF7	8.49933906063098e-08
TICAM2	8.49636447047145e-08
PASK	8.49345884820183e-08
KPNA3	8.49231808934488e-08
GARS	8.48823811180053e-08
TRIM23	8.48437523355256e-08
PRKAG2	8.48032013599213e-08
UTRN	8.47757470150403e-08
TGS1	8.47714505113045e-08
SYNPO2	8.47504455157039e-08
GAPVD1	8.46648669224104e-08
PNO1	8.46209025717166e-08
ZFHX3	8.45861644058831e-08
APCS	8.4505120051501e-08
MNAT1	8.44836039376297e-08
GSPT2	8.44807495906127e-08
ODC1	8.44291116113606e-08
KLRC3	8.44160516682111e-08
ZW10	8.44031245745854e-08
RNF128	8.43661655605243e-08
COMP	8.43551756970722e-08
BAZ1B	8.43444143347143e-08
LY6G6F	8.42030376353981e-08
IFITM1	8.42025267606177e-08
PSAP	8.41999893696124e-08
PNPLA3	8.40780594436473e-08
GPIHBP1	8.40655749664938e-08
TFG	8.39613794174732e-08
NUF2	8.38902355816931e-08
DDX17	8.38656667905091e-08
GPSM1	8.38055496065277e-08
SLC44A3	8.37156102426923e-08
MSL1	8.36958395603027e-08
UBE2B	8.3647655065406e-08
DNAJA1	8.3611851616015e-08
RHEBL1	8.353475128841e-08
SRP72	8.35058588045907e-08
CACNA1D	8.34980254602725e-08
HSPH1	8.34743757986367e-08
MRPL11	8.33260984123246e-08
NRCAM	8.32881130493457e-08
CREB5	8.32237195128293e-08
NLK	8.32109624118954e-08
MUCL1	8.31979820129483e-08
OR51E1	8.31390400549882e-08
OR52N4	8.31226329809689e-08
RIMS1	8.31157057660666e-08
CHD3	8.31082120022215e-08
CANX	8.30836526020825e-08
ZFYVE9	8.30736375843199e-08
USP21	8.30063837196474e-08
SLC2A10	8.30033939259502e-08
TBX22	8.29725258852896e-08
RRM1	8.2867868057871e-08
DKK3	8.2866717338755e-08
CERS1	8.28141550888602e-08
SUCNR1	8.27824447015262e-08
F2R	8.27740494721688e-08
NFYC	8.27695316406784e-08
ARF4	8.27527393328039e-08
CHRM3	8.27158939775784e-08
IL27RA	8.26801423356798e-08
RPS6KA2	8.26068561823982e-08
AP4E1	8.2542290917863e-08
MTHFD1	8.24833034629054e-08
NIF3L1	8.24339026034967e-08
RSAD2	8.24291193753478e-08
SFRP1	8.23913122240977e-08
YEATS4	8.23387109841971e-08
CCR3	8.23194003900374e-08
NTNG2	8.22670991667085e-08
NSMAF	8.22392581662021e-08
CYR61	8.22344371971164e-08
PLA2G6	8.22253965769343e-08
MRVI1	8.2208502709603e-08
CASP5	8.20979611823361e-08
AHR	8.20626934972751e-08
TAB3	8.20275829310198e-08
WDR20	8.19367214578782e-08
CTHRC1	8.19354355438115e-08
KNTC1	8.18901976518576e-08
PRSS50	8.18739805469291e-08
CCNT1	8.18630580444004e-08
SLC34A1	8.16180762057027e-08
CTSC	8.16075250018513e-08
WAC	8.16063489419467e-08
LSM2	8.15573416305097e-08
GOSR2	8.15453137437758e-08
KIF1BP	8.15242306300945e-08
ANK2	8.15058304153486e-08
TRPM7	8.14663459465577e-08
PAPPA	8.14019501657335e-08
RPS6KA6	8.1356708951606e-08
BCL2A1	8.12888799295799e-08
PLAGL1	8.12809538232198e-08
CYB5R3	8.10995040096344e-08
KCTD1	8.10820455668712e-08
TNC	8.10416402892505e-08
NDUFS6	8.09925975092768e-08
IL17F	8.09215159385328e-08
ST8SIA1	8.08629800118081e-08
C4B	8.08268752623694e-08
SNRPD2	8.07517950101274e-08
OAZ1	8.07512696225815e-08
IFIH1	8.06949387577343e-08
CGA	8.06921930909039e-08
SART1	8.06859420140596e-08
GINS4	8.06788536319127e-08
RAB11FIP2	8.06613842056734e-08
C1GALT1C1	8.06349554637548e-08
ABCB6	8.06233945566861e-08
KLC1	8.044935338649e-08
NR0B2	8.0418029271647e-08
MT-CO2	8.0332680704922e-08
KIAA1549	8.03086683965351e-08
TP53INP1	8.02442441002389e-08
HIST1H2BL	8.02170582803076e-08
IFT140	8.01572132845082e-08
HIST2H2BE	8.01542889676398e-08
ARNT2	8.01051058101098e-08
RFT1	8.01043588365629e-08
MYH6	8.00865568050803e-08
CHD1L	8.0076802064211e-08
SOD3	8.00709429516771e-08
PNOC	8.00248467689155e-08
SLC2A1	7.99880090082639e-08
MAP2	7.99495021855487e-08
SF3A1	7.98932242949563e-08
HTR1A	7.98779838922763e-08
GABPB1	7.98774033321557e-08
OSCAR	7.98611081424107e-08
TRPV6	7.9835295027799e-08
ZKSCAN7	7.97233635299213e-08
PKN3	7.97117180881795e-08
PPP1R1A	7.96863171353322e-08
OPRM1	7.96748201174932e-08
KIAA2026	7.94591894205585e-08
PRRC2A	7.94224417745984e-08
KPNA1	7.94049644674547e-08
BMP4	7.93721845365836e-08
HSBP1	7.93459039531972e-08
NIN	7.93369735547644e-08
BIN2	7.91808099035652e-08
WIF1	7.91427945170197e-08
GRIA2	7.91142335920892e-08
DNAJB11	7.90393473732571e-08
NRXN3	7.90389497046051e-08
TIMM50	7.90369524840587e-08
CD48	7.90247962951128e-08
LARS2	7.89285678902481e-08
SFN	7.89092567154458e-08
NCR1	7.89011093747348e-08
CDH23	7.88591034041429e-08
LGALS13	7.88441950827118e-08
GNAL	7.87953886055211e-08
PYCRL	7.87037409716117e-08
KATNB1	7.86881356939947e-08
RHO	7.86591119375729e-08
LAMTOR5	7.86455383649641e-08
APOH	7.86293240153953e-08
RPS2	7.86259410050544e-08
TNFRSF11B	7.86146282320723e-08
MAP1LC3C	7.8545733416664e-08
PRPF3	7.85344644128063e-08
TNIK	7.84773739661711e-08
CEBPD	7.84715330828746e-08
PLAUR	7.84157603485436e-08
MRPL44	7.83789438017804e-08
COG1	7.83746695251303e-08
CRTAM	7.83611904635898e-08
SFRP2	7.83574156518667e-08
HIST3H3	7.83184356264327e-08
BLMH	7.823475936324e-08
ARIH2	7.81298237967907e-08
APPBP2	7.81218913633586e-08
SLC15A3	7.80475190097071e-08
PGAM1	7.80290142437612e-08
NTN3	7.80244939932218e-08
TEAD4	7.79197979685946e-08
SARNP	7.78859574296745e-08
HYPM	7.78426496983269e-08
TMEM14A	7.78054292798697e-08
ARHGEF18	7.77496377042267e-08
F2RL2	7.77154290644611e-08
EPHB6	7.76580221474977e-08
ARHGEF39	7.76483377933928e-08
FOXA2	7.7602381245524e-08
TXNDC12	7.75973580429743e-08
MAGED1	7.75545098908597e-08
HNRNPL	7.75498514412486e-08
CYP2E1	7.75045236062685e-08
GRM5	7.74912859907324e-08
TAF1B	7.74349146602224e-08
TTC23	7.74189632443157e-08
INPP5F	7.73638865368787e-08
RHOBTB1	7.7290848574607e-08
PDE1B	7.7273439785763e-08
NDP	7.72513986308702e-08
TUBB6	7.72438816102619e-08
CAST	7.71698562871011e-08
TNFRSF10C	7.71138530782847e-08
EPN3	7.71012228940654e-08
PKNOX1	7.7090243290769e-08
CFLAR	7.70513218297666e-08
FHL5	7.6936573254237e-08
GART	7.69317155198726e-08
TAC3	7.69158845366494e-08
PGRMC1	7.684903818465e-08
RHOT1	7.68050323631022e-08
TRAF4	7.6792189751225e-08
TJP2	7.67740535458402e-08
ACKR4	7.67483429329212e-08
AES	7.66648513614977e-08
FUT2	7.66023791333601e-08
MCM3AP	7.65997462909463e-08
HCRTR1	7.65894946215213e-08
CENPBD1P1	7.64606217085925e-08
FAM122C	7.64606217085925e-08
HS1BP3	7.64606217085925e-08
KRTAP11-1	7.64606217085925e-08
LY6G6C	7.64606217085925e-08
PPTC7	7.64606217085925e-08
RUBCNL	7.64606217085925e-08
TOX	7.64606217085925e-08
YTHDF3	7.64606217085925e-08
EFNA2	7.64573229051676e-08
SLC2A3	7.64266489103522e-08
ACHE	7.63186995634078e-08
UBE2E3	7.62817686813697e-08
PPP3CC	7.62795976681999e-08
IL1R2	7.62759208610543e-08
TAS2R38	7.62419858318242e-08
PSMD13	7.62418072498302e-08
MGEA5	7.62319517313986e-08
GAREM	7.62282627798772e-08
STK32C	7.62282627798772e-08
SOX9	7.62078317636606e-08
VBP1	7.62074724674487e-08
DEK	7.6168752879305e-08
INHBE	7.61483056289658e-08
NUP54	7.60996453139142e-08
DDX46	7.60351302186971e-08
TCEB3	7.60288050599536e-08
SCOC	7.60085417135235e-08
RPS15	7.6003940388173e-08
ELMO2	7.59989786913201e-08
DR1	7.59940437591646e-08
PNMA5	7.58645274047897e-08
ENPP2	7.58182083668169e-08
PON2	7.58142049371596e-08
KRTAP5-9	7.5790951204694e-08
SLC44A1	7.57684956530865e-08
DNAI1	7.57526386669018e-08
MT-ND6	7.56971696687726e-08
PTPN18	7.56729338844115e-08
FRAT1	7.5668116901624e-08
THRSP	7.56019271104507e-08
MED20	7.55809617412174e-08
LCOR	7.55698376489347e-08
IFNA2	7.5569199385599e-08
PPP2R2B	7.54645611985458e-08
IFNA16	7.54589986601835e-08
SUZ12	7.53981062610428e-08
MANF	7.53724781081373e-08
MAGEA6	7.53601580036036e-08
SLX1A	7.53104643335279e-08
VDR	7.52762138265642e-08
CUBN	7.52416409956277e-08
LAMTOR3	7.52124109574546e-08
VPS45	7.51680385418632e-08
KRT18	7.51272783954074e-08
ASUN	7.50661836794405e-08
RASA4B	7.5041222867896e-08
SUPT16H	7.49979559913853e-08
GNAZ	7.49870198448723e-08
GABARAPL2	7.49414062295849e-08
RWDD3	7.49132618027122e-08
ETV5	7.48679852773752e-08
PGAM5	7.47772509904997e-08
MT-ND5	7.47165027093604e-08
PPP2R5B	7.47088071036385e-08
NET1	7.46385228100422e-08
EPHA10	7.46257854035737e-08
KIF1A	7.45767703178101e-08
CD59	7.45673998779183e-08
ASB9	7.45008139154232e-08
CREB3L1	7.4475186928812e-08
GADD45A	7.44436023139547e-08
GABARAPL1	7.44406868332228e-08
DBF4	7.44205537566016e-08
MBTPS2	7.44052489798571e-08
TPD52	7.43704422728991e-08
SNX17	7.43652852437488e-08
DNMT3A	7.43117095793812e-08
PMS2	7.41708652473038e-08
NFATC3	7.41703924912252e-08
PPIB	7.41016977249068e-08
TXNDC15	7.40982362569002e-08
C20orf141	7.40582426930502e-08
C6orf25	7.40476157231034e-08
LTBP2	7.39889070995548e-08
FCHSD2	7.39606423463065e-08
DDX11	7.39292298046639e-08
HIST2H2AC	7.38571425919618e-08
ZNF597	7.38532174270543e-08
TLE1	7.37385178279524e-08
TRH	7.37377481739635e-08
MTCH1	7.37347891058856e-08
TTC9B	7.37347891058856e-08
